item name,Title,version,item,frame,order,prompt,model,output_text,reasoning_effort,reasoning_summary
Vehicle Theft,Vehicle Theft V,unambiguous_uncovered,43,pos,ad,"Dillon's car insurance policy includes coverage for ""Vehicle Theft,"" which excludes ""loss or damage caused by theft or attempted theft if your car was taken by a member of your family or household, or taken by an employee or ex-employee."" Dillon, who employs a part-time personal assistant, goes on vacation and leaves his car in his home garage. However, surveillance footage captures his personal assistant breaking into his car and driving away. Dillon files a claim with his insurance company for the loss.  Based on this definition, select your response to the following statement: Dillon is covered by the Vehicle Theft policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,Disagree. Final answer is: **Disagree**.,none,
Vehicle Theft,Vehicle Theft V,unambiguous_covered,43,pos,ad,"Dillon's car insurance policy includes coverage for ""Vehicle Theft,"" which excludes ""loss or damage caused by theft or attempted theft if your car was taken by a member of your family or household, or taken by an employee or ex-employee."" Dillon, who lives alone, goes on vacation and leaves his car in his home garage. However, surveillance footage captures an unfamiliar man breaking into his car and driving away. Dillon files a claim with his insurance company for the loss.  Based on this definition, select your response to the following statement: Dillon is covered by the Vehicle Theft policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Agree.** The theft was committed by an unfamiliar person, not a family/household member or an employee/ex-employee, so the exclusion doesn’t apply and Dillon is covered under the Vehicle Theft policy. Final answer is: **Agree**.",none,
Vehicle Theft,Vehicle Theft V,controversial,43,pos,ad,"Dillon's car insurance policy includes coverage for ""Vehicle Theft,"" which excludes ""loss or damage caused by theft or attempted theft if your car was taken by a member of your family or household, or taken by an employee or ex-employee."" Dillon, who has been separated from his wife for over two years, goes to work one day and parks his car in the garage. However, surveillance footage captures his estranged wife breaking into his car and driving away. Dillon files a claim with his insurance company for the loss.  Based on this definition, select your response to the following statement: Dillon is covered by the Vehicle Theft policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,Disagree. Final answer is: **Disagree**.,none,
Vehicle TheftVe,Vehicle Theft VI,unambiguous_uncovered,44,pos,ad,"Cooper's car insurance policy includes coverage for ""Vehicle Theft,"" which applies only if ""the policyholder's car contains a working GPS tracking device."" Cooper, who doesn't keep a GPS tracking device in his car, goes on vacation and leaves his car in his home garage. However, surveillance footage captures a masked assailant breaking into his car and driving away. Cooper files a claim with his insurance company for the loss.  Based on this definition, select your response to the following statement: Cooper is covered by the Vehicle TheftVe policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"Disagree.

Because the “Vehicle Theft” coverage applies **only if the policyholder’s car contains a working GPS tracking device**, and Cooper’s car **did not** have one, the condition for coverage isn’t met—even though the car was clearly stolen.",none,
Vehicle Theft,Vehicle Theft VI,unambiguous_covered,44,pos,ad,"Cooper's car insurance policy includes coverage for ""Vehicle Theft,"" which applies only if ""the policyholder's car contains a working GPS tracking device."" Cooper, who keeps a GPS tracking device in his car, goes on vacation and leaves his car in his home garage. However, surveillance footage captures a masked assailant breaking into his car and driving away. Cooper files a claim with his insurance company for the loss.  Based on this definition, select your response to the following statement: Cooper is covered by the Vehicle Theft policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"Agree.

The car was stolen (someone broke in and drove it away), and Cooper’s car contained a working GPS tracking device, satisfying the policy’s stated condition for “Vehicle Theft” coverage. Final answer is: **Agree**.",none,
Vehicle Theft,Vehicle Theft VI,controversial,44,pos,ad,"Cooper's car insurance policy includes coverage for ""Vehicle Theft,"" which applies only if ""the policyholder's car contains a working GPS tracking device."" Cooper, who keeps a GPS-tracked smartphone in his car to play music and for navigation, goes on vacation and leaves his car in his home garage. However, surveillance footage captures a masked assailant breaking into his car and driving away. Cooper files a claim with his insurance company for the loss.  Based on this definition, select your response to the following statement: Cooper is covered by the Vehicle Theft policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"Disagree.

The policy covers vehicle theft only if the car contains a working GPS tracking device. A GPS-tracked smartphone is not necessarily a dedicated GPS tracking device installed in or intended to track the vehicle, so Cooper doesn’t clearly meet the stated condition for coverage.",none,
Vehicle Glass,Vehicle Glass I,unambiguous_uncovered,45,pos,ad,"Ahmad's car insurance policy includes coverage for ""Vehicle Glass"" damage, defined as ""broken glass in the car's windows or windshield."" Ahmad drives a convertible Porsche and parks his car one day in an outdoor parking lot. While his car is parked in the lot, a baseball from a nearby little league game hits his car's front windshield. When he returns, he discovers a baseball near the car, and that the windshield appears fully intact save for a minor cosmetic scratch. Ahmad files a claim with his insurance company for the damage.  Based on this definition, select your response to the following statement: Ahmad is covered by the Vehicle Glass policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"Disagree.

The policy covers “broken glass” in the windows or windshield. Here, the windshield is not broken—there’s only a minor cosmetic scratch—so it doesn’t meet the policy’s defined covered damage.",none,
Vehicle Glass,Vehicle Glass I,unambiguous_covered,45,pos,ad,"Ahmad's car insurance policy includes coverage for ""Vehicle Glass"" damage, defined as ""broken glass in the car's windows or windshield."" Ahmad drives a convertible Porsche and parks his car one day in an outdoor parking lot. While his car is parked in the lot, a baseball from a nearby little league game hits his car's front windshield. When he returns, he discovers the baseball on his windshield, which has been shattered beyond repair. Ahmad files a claim with his insurance company for the damage. Based on this definition, select your response to the following statement: Ahmad is covered by the Vehicle Glass policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,Agree.,none,
Vehicle Glass,Vehicle Glass I,controversial,45,pos,ad,"Ahmad's car insurance policy includes coverage for ""Vehicle Glass"" damage, defined as ""broken glass in the car's windows or windshield."" Ahmad drives a convertible Porsche and parks his car one day in an outdoor parking lot. While his car is parked in the lot, a baseball from a nearby little league game hits his car's front windshield. When he returns, he discovers a baseball near the car, and that the windshield appears chipped but otherwise functional and intact. Ahmad files a claim with his insurance company for the damage.  Based on this definition, select your response to the following statement: Ahmad is covered by the Vehicle Glass policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"Disagree.

The policy defines covered “Vehicle Glass” damage as **“broken glass”** in the windows or windshield. A **chip** where the windshield remains **intact and functional** is not clearly “broken glass” under that definition, so the claim would likely fall outside the stated coverage.",none,
Vehicle Glass,Vehicle Glass II,unambiguous_uncovered,46,pos,ad,"Aneesh's car insurance policy includes coverage for ""Vehicle Glass"" damage, defined as ""broken glass, and any scratching to the bodywork caused solely and directly by broken glass."" Aneesh drives a convertible Porsche and parks his car one day in an outdoor parking lot. While his car is parked in the lot, a baseball from a nearby little league game hits his car's front hood. When he returns, he discovers that the hood has been severely damaged. Aneesh files a claim with his insurance company for the damage.  Based on this definition, select your response to the following statement: Aneesh is covered by the Vehicle Glass policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,Disagree.,none,
Vehicle Glass,Vehicle Glass II,unambiguous_covered,46,pos,ad,"Aneesh's car insurance policy includes coverage for ""Vehicle Glass"" damage, defined as ""broken glass, and any scratching to the bodywork caused solely and directly by broken glass."" Aneesh drives a convertible Porsche and parks his car one day in an outdoor parking lot. While his car is parked in the lot, a baseball from a nearby little league game hits his car's front windshield. When he returns, he discovers that the windshield has been severely damaged and that broken shards from the windshield managed to leave scratches on the car. Aneesh files a claim with his insurance company for the damage.  Based on this definition, select your response to the following statement: Aneesh is covered by the Vehicle Glass policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Agree.** The windshield is **broken glass**, and the scratches were caused **solely and directly by the broken glass shards**, so both types of damage fit the policy’s “Vehicle Glass” definition. Final answer is: **Agree**.",none,
Vehicle Glass,Vehicle Glass II,controversial,46,pos,ad,"Aneesh's car insurance policy includes coverage for ""Vehicle Glass"" damage, defined as ""broken glass, and any scratching to the bodywork caused solely and directly by broken glass."" Aneesh drives a convertible Porsche and parks his car one day in an outdoor parking lot. While his car is parked in the lot, a baseball from a nearby little league game hits one of his car's side mirrors. When he returns, he discovers that the side mirror has been severely damaged and that broken shards from the side mirror managed to leave scratches on the car. Aneesh files a claim with his insurance company for the damage. Based on this definition, select your response to the following statement: Aneesh is covered by the Vehicle Glass policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"Disagree.

The “Vehicle Glass” coverage is defined as **broken glass** and **scratching to the bodywork caused solely and directly by broken glass**. Here, the primary damage is to the **side mirror** (generally not considered “vehicle glass” under this definition), and the scratches were caused by glass shards from the mirror rather than from covered “vehicle glass.”",none,
Emergency Damages,Emergency Damages I,unambiguous_uncovered,1,neg,ad,"Joanne's home insurance covers ""Emergency Damages,"" defined as ""loss or damage to the contents of the policyholder's home caused when first responders force an entry into the policyholder's home because of an emergency or perceived emergency involving the policyholder."" Late one night, Joanne hears loud crashing noises coming from another room in her home and knows it is just her two dogs playing together. From her bedroom, she frantically calls the police, who make a forced entry into her home to assess the situation. It turns out that the noises Joanne heard were indeed from her dogs; Joanne just wanted help subduing the dogs. Joanne files a claim with her insurance company for the damage caused by the forced entry. Based on this definition, select your response to the following statement: Joanne is not covered by the Emergency Damages policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Agree.**

The policy covers damage caused when first responders force entry **because of an emergency or perceived emergency involving the policyholder**. Joanne **knew** the noises were just her dogs playing and that there was no emergency involving her, so the forced entry was not due to an emergency (or perceived emergency) of that kind under the definition. Final answer is: **Agree**.",none,
Emergency Damages,Emergency Damages I,unambiguous_covered,1,neg,ad,"Joanne's home insurance covers ""Emergency Damages,"" defined as ""loss or damage to the contents of the policyholder's home caused when first responders force an entry into the policyholder's home because of an emergency or perceived emergency involving the policyholder."" Late one night, Joanne hears loud crashing noises coming from another room in her home and believes that a burglar has broken in. From her bedroom, she frantically calls the police, who make a forced entry into her home to assess the situation. It turns out that the noises Joanne heard were indeed from a burglar, whom the police promptly arrest. Joanne files a claim with her insurance company for the damage caused by the forced entry. Based on this definition, select your response to the following statement: Joanne is not covered by the Emergency Damages policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,Disagree.,none,
Emergency Damages,Emergency Damages I,controversial,1,neg,ad,"Joanne's home insurance covers ""Emergency Damages,"" defined as ""loss or damage to the contents of the policyholder's home caused when first responders force an entry into the policyholder's home because of an emergency or perceived emergency involving the policyholder."" Late one night, Joanne hears loud crashing noises coming from another room in her home and believes that a burglar has broken in. From her bedroom, she frantically calls the police, who make a forced entry into her home to assess the situation. It turns out that Joanne is experiencing mild paranoia after having recently watched a movie that involved a home burglary. Joanne files a claim with her insurance company for the damage caused by the forced entry. Based on this definition, select your response to the following statement: Joanne is not covered by the Emergency Damages policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Disagree.**

The policy covers damage caused when first responders force entry **because of an emergency or perceived emergency involving the policyholder**. Joanne genuinely believed there was a burglar and called the police, so the police forced entry due to a **perceived emergency** involving her, even though it later turned out there was no actual burglar.",none,
Emergency Damages,Emergency Damages II,unambiguous_uncovered,2,neg,ad,"Salma's home insurance covers ""Emergency Damages,"" defined as ""loss or damage to the contents of the policyholder's home caused when first responders force an entry into the policyholder's home because of an emergency involving the policyholder."" Late one night, Salma hears noises coming from another room in her home and believes that a burglar has broken in. From her bedroom, she calls her friend Sam, an accountant, who makes a forced entry into her home to assess the situation. It turns out that the noises Salma heard were indeed from a burglar, whom Sam manages to chase away. Salma files a claim with her insurance company for the damage caused by the forced entry. Based on this definition, select your response to the following statement: Salma is not covered by the Emergency Damages policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Agree.**

The policy covers damage caused when **first responders** force entry due to an emergency involving Salma. Sam is an **accountant** (not a first responder), so the damage from his forced entry does not meet the definition of “Emergency Damages,” even though there was a real burglar.",none,
Emergency Damages,Emergency Damages II,unambiguous_covered,2,neg,ad,"Salma's home insurance covers ""Emergency Damages,"" defined as ""loss or damage to the contents of the policyholder's home caused when first responders force an entry into the policyholder's home because of an emergency involving the policyholder."" Late one night, Salma hears noises coming from another room in her home and believes that a burglar has broken in. From her bedroom, she calls the police, who make a forced entry into her home to assess the situation. It turns out that the noises Salma heard were indeed from a burglar, whom the police promptly arrest. Salma files a claim with her insurance company for the damage caused by the forced entry. Based on this definition, select your response to the following statement: Salma is not covered by the Emergency Damages policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Disagree.** The forced entry was made by first responders due to an emergency involving Salma (a burglar in her home), so the resulting damage fits the policy’s definition of covered “Emergency Damages.”",none,
Emergency Damages,Emergency Damages II,controversial,2,neg,ad,"Salma's home insurance covers ""Emergency Damages,"" defined as ""loss or damage to the contents of the policyholder's home caused when first responders force an entry into the policyholder's home because of an emergency involving the policyholder."" Late one night, Salma hears noises coming from another room in her home and believes that a burglar has broken in. From her bedroom, she calls her friend Sam, an off-duty firefighter, who makes a forced entry into her home to assess the situation. It turns out that the noises Salma heard were indeed from a burglar, whom Sam manages to chase away. Salma files a claim with her insurance company for the damage caused by the forced entry. Based on this definition, select your response to the following statement: Salma is not covered by the Emergency Damages policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"Agree. The policy covers damage caused when **first responders** force entry **because of an emergency involving the policyholder**. Here, Salma called **her friend Sam**, an **off-duty** firefighter, and he made the forced entry; he was not acting as an on-duty “first responder” responding through emergency services. Therefore, the forced-entry damage doesn’t fit the definition of “Emergency Damages” coverage.",none,
Escape of Oil,Escape of Oil I,unambiguous_uncovered,3,neg,ad,"Madison has insurance that covers home damage from ""Escape of Oil,"" defined as ""oil leaking from a fixed oil-fired heating installation."" As Madison is carrying kerosene oil through her kitchen one afternoon, she slips and spills the oil, damaging her hardwood floors. Madison files a claim with her insurance company for the damage. Based on this definition, select your response to the following statement: Madison is not covered by the Escape of Oil policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"Agree. The policy covers oil leaking from a **fixed oil-fired heating installation**. Madison’s spill happened while **carrying kerosene through the kitchen**, not from a fixed heating installation leaking, so it wouldn’t fall under “Escape of Oil” as defined. Final answer is: **Agree**.",none,
Escape of Oil,Escape of Oil I,unambiguous_covered,3,neg,ad,"Madison has insurance that covers home damage from ""Escape of Oil,"" defined as ""oil leaking from a fixed oil-fired heating installation."" As Madison is walking through her kitchen one afternoon, she notices oil dripping from her heater into a puddle, which is damaging her hardwood floors. Madison files a claim with her insurance company for the damage. Based on this definition, select your response to the following statement: Madison is not covered by the Escape of Oil policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"Disagree.

Based on the definition, “Escape of Oil” is “oil leaking from a fixed oil-fired heating installation.” Madison is seeing oil dripping from her heater (a fixed oil-fired heating installation) and causing damage, so the loss fits the defined covered event. Final answer is: **Disagree**.",none,
Escape of Oil,Escape of Oil I,controversial,3,neg,ad,"Madison has insurance that covers home damage from ""Escape of Oil,"" defined as ""oil leaking from a fixed oil-fired heating installation."" As Madison's friend attempts to fix the heater in Madison's kitchen one afternoon, her friend makes a mistake which causes oil to rush out of the heater, damaging her hardwood floors. Madison files a claim with her insurance company for the damage. Based on this definition, select your response to the following statement: Madison is not covered by the Escape of Oil policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Disagree.**

The damage was caused by **oil leaking from a fixed oil‑fired heating installation** (the heater). The definition doesn’t require the leak to be accidental in a particular way or exclude mistakes during repair, so it fits “Escape of Oil” as defined.",none,
Escape of Oil,Escape of Oil II,unambiguous_uncovered,4,neg,ad,"Mariam has insurance that covers home damage from ""Escape of Oil,"" defined as ""oil leaking from a fixed oil-fired heating installation."" Mariam has a portable oil lamp in her living room. One night, the lamp cracks and leaks oil onto the carpet. The oil then seeps into the floor and causes significant damage. Mariam files a claim with her insurance company for the damage. Based on this definition, select your response to the following statement: Mariam is not covered by the Escape of Oil policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Agree.** The policy defines “Escape of Oil” as oil leaking from a **fixed oil‑fired heating installation**. A **portable oil lamp** is not a fixed oil‑fired heating installation, so this damage would not fall within that defined coverage.",none,
Escape of Oil,Escape of Oil II,unambiguous_covered,4,neg,ad,"Mariam has insurance that covers home damage from ""Escape of Oil,"" defined as ""oil leaking from a fixed oil-fired heating installation."" Mariam has a fixed oil-fired heater in her living room. One night, the heater cracks and leaks oil onto the carpet. The oil then seeps into the floor and causes significant damage. Mariam files a claim with her insurance company for the damage. Based on this definition, select your response to the following statement: Mariam is not covered by the Escape of Oil policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Disagree.**  

The damage resulted from **oil leaking from a fixed oil‑fired heating installation** (the cracked heater), which matches the policy’s definition of “Escape of Oil,” so Mariam **is covered** under that provision.  

Final answer: **Disagree**",none,
Escape of Oil,Escape of Oil II,controversial,4,neg,ad,"Mariam has insurance that covers home damage from ""Escape of Oil,"" defined as ""oil leaking from a fixed oil-fired heating installation."" Mariam has a wall-mounted oil lamp in her living room. One night, the lamp cracks and leaks oil onto the carpet. The oil then seeps into the floor and causes significant damage. Mariam files a claim with her insurance company for the damage. Based on this definition, select your response to the following statement: Mariam is not covered by the Escape of Oil policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Agree.** The policy covers “oil leaking from a **fixed oil-fired heating installation**.” A wall-mounted oil lamp is not an oil-fired heating installation, so the damage would not fall under the defined “Escape of Oil” coverage.",none,
Escape of Water,Escape of Water I,unambiguous_uncovered,5,neg,ad,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" Carol's bathroom wall has become severely damaged due to a pipe that slowly leaked over several days before Carol got around to calling a plumber who could fix the leak. Carol files a claim with her insurance company for the damage to her wall. Based on this definition, select your response to the following statement: Carol is not covered by the Escape of Water policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Agree.**

The policy covers damage caused by a **“sudden, unforeseen flow of water.”** Here, the pipe **slowly leaked over several days**, which is gradual rather than sudden, so it likely falls outside the defined “Escape of Water” coverage.",none,
Escape of Water,Escape of Water I,unambiguous_covered,5,neg,ad,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" Carol's bathroom wall has become severely damaged due to a pipe that suddenly burst. Carol files a claim with her insurance company for the damage to her wall. Based on this definition, select your response to the following statement: Carol is not covered by the Escape of Water policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,Final answer: **Disagree**.,none,
Escape of Water,Escape of Water I,controversial,5,neg,ad,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" Carol's bathroom wall has become severely damaged due to a pipe that leaked for several hours before Carol managed to find a plumber who could fix the leak. Carol files a claim with her insurance company for the damage to her wall. Based on this definition, select your response to the following statement: Carol is not covered by the Escape of Water policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,Disagree.,none,
Escape of Water,Escape of Water II,unambiguous_uncovered,6,neg,ad,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" Miranda lives in a two-story house, and she keeps her pet goldfish in a large glass bowl on the upper floor. One day, the bowl begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage. Based on this definition, select your response to the following statement: Miranda is not covered by the Escape of Water policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Disagree.** The leaking goldfish bowl caused a **sudden, unforeseen flow of water from an internal source** within the home (a faulty container/appliance-like item), leading to damage to the building, so it fits the policy’s “Escape of Water” definition.",none,
Escape of Water,Escape of Water II,unambiguous_covered,6,neg,ad,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" Miranda lives in a two-story house, and she has a washing machine on the upper floor. One day, the washing machine begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage. Based on this definition, select your response to the following statement: Miranda is not covered by the Escape of Water policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,Disagree. Final answer is: **Disagree**.,none,
Escape of Water,Escape of Water II,controversial,6,neg,ad,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" Miranda lives in a two-story house, and she has a large plastic water cooler on the upper floor. One day, the cooler begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage. Based on this definition, select your response to the following statement: Miranda is not covered by the Escape of Water policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Disagree.** The leak is a **sudden, unforeseen flow of water from an internal source** (the water cooler, a faulty appliance/container inside the home), and it caused damage to the building, so it fits the policy’s “Escape of Water” definition. Final answer is: **Disagree**",none,
Escape of Water,Escape of Water III,unambiguous_uncovered,7,neg,ad,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda, a sculpture artist, fills the tub with paint in order to dip her sculptures in paint, but the tub suddenly cracks and begins to leak, causing the paint to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage. Based on this definition, select your response to the following statement: Belinda is not covered by the Escape of Water policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"Agree.

The policy covers a sudden, unforeseen flow of **water** from an internal source (e.g., burst pipe/faulty appliance). Here, the escaping substance is **paint**, and the leak resulted from Belinda’s intentional use of the bathtub for a non-standard purpose (filling it with paint), so it does not fit the defined “Escape of Water” coverage. Final answer is: **Agree**.",none,
Escape of Water,Escape of Water III,unambiguous_covered,7,neg,ad,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda uses the tub for a bath and fills the tub with water, but the tub suddenly cracks and begins to leak, causing water to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage. Based on this definition, select your response to the following statement: Belinda is not covered by the Escape of Water policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Disagree.** The tub cracking is a sudden, unforeseen release of water from an internal source (a faulty appliance/fixture), causing damage to the building, so it fits the policy’s “Escape of Water” definition. Final answer is: **Disagree**.",none,
Escape of Water,Escape of Water III,controversial,7,neg,ad,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda fills the tub with tomato juice to give her dog a bath after being sprayed by a skunk, but the tub suddenly cracks and begins to leak, causing the tomato juice to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage. Based on this definition, select your response to the following statement: Belinda is not covered by the Escape of Water policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Agree.**

The policy covers a sudden, unforeseen flow of **water** from an internal source (e.g., burst pipe). Here, the escaping liquid is **tomato juice**, not water, so it likely falls outside the defined “Escape of Water” coverage even though the leak was sudden and internal. Final answer is: **Agree**.",none,
Fire,Fire,unambiguous_uncovered,8,neg,ad,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire.""  Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, a defect in the grill causes its propane tank to explode, which in turn causes her garage to go up in flames. Fatema files a claim with her insurance company for the damage to the garage. Based on this definition, select your response to the following statement: Fatema is not covered by the Fire policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Agree.** The policy covers only fire damage caused by a **naturally-occurring** fire. Here, the fire was caused by a **defective propane grill/tank explosion** (a man-made/accidental source), not a naturally occurring event, so it falls outside the definition.  

Final answer is: **Agree**",none,
Fire,Fire,unambiguous_covered,8,neg,ad,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire.""  Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, a quick-moving brush fire spreads to her property, causing her garage to go up in flames before spreading to the grill and causing its propane tank to explode. Fatema files a claim with her insurance company for the damage to the garage. Based on this definition, select your response to the following statement: Fatema is not covered by the Fire policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Disagree.**

The garage damage was caused by a **naturally-occurring brush fire** that spread onto her property and ignited the garage. Even though the grill’s propane tank later exploded, the covered “Fire” event (the natural brush fire) caused the garage damage, so she **is covered** under the policy definition. Final answer is: **Disagree**.",none,
Fire,Fire,controversial,8,neg,ad,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire.""  Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, burning embers from a nearby quick-moving brush fire make contact with the grill and cause its propane tank to explode, which in turn causes her garage to go up in flames. Fatema files a claim with her insurance company for the damage to the garage. Based on this definition, select your response to the following statement: Fatema is not covered by the Fire policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Disagree.**

The garage damage was caused by a **naturally-occurring fire** (the brush fire): embers from that fire contacted the grill, triggering an explosion that led to the garage burning. Even though the grill’s propane explosion was part of the chain of events, the initiating cause was the naturally occurring brush fire, so the loss fits the policy’s definition of “Fire” damage.",none,
Flooding,Flood I,unambiguous_uncovered,9,neg,ad,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings."" Charlotte lives alone in a one-story home. One day, the waterbed in her bedroom begins to leak, causing a large volume of water to suddenly seep through her floors. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage. Based on this definition, select your response to the following statement: Charlotte is not covered by the Flooding policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Agree.** The policy defines “Flooding” as water caused by a sudden release **from outside the buildings**. Here, the water came from a leaking waterbed **inside** the home, so it doesn’t meet the definition. Final answer: **Agree**.",none,
Flooding,Flood I,unambiguous_covered,9,neg,ad,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings."" Charlotte lives alone in a one-story home. One day, a car hits a fire hydrant outside her home, causing a large volume of water to suddenly seep into her home. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage. Based on this definition, select your response to the following statement: Charlotte is not covered by the Flooding policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,Disagree. Final answer is: **Disagree**,none,
Flooding,Flood I,controversial,9,neg,ad,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings."" Charlotte lives alone in a one-story home. One day, one of the rain barrels that she keeps next to her home begins to leak, causing a large volume of water to suddenly seep into her home. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage. Based on this definition, select your response to the following statement: Charlotte is not covered by the Flooding policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Agree.**

The policy defines “Flooding” as an invasion of the property by a large volume of water caused by a sudden release **from outside the buildings**. Here, the water came from **Charlotte’s own rain barrel**, not an external source like a natural flood or a release from a third-party/off-premises source. Under that definition, this event would typically **not** qualify as covered “Flooding.”",none,
