item name,Title,version,item,frame,order,prompt,model,output_text,reasoning_effort,reasoning_summary
Escape of Water,Escape of Water I,unambiguous_covered,5,neg,ad,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" Carol's bathroom wall has become severely damaged due to a pipe that suddenly burst. Carol files a claim with her insurance company for the damage to her wall. Select your response to the following statement: Carol is not covered by the Escape of Water policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,Disagree.,none,
Escape of Water,Escape of Water I,controversial,5,neg,ad,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" Carol's bathroom wall has become severely damaged due to a pipe that leaked for several hours before Carol managed to find a plumber who could fix the leak. Carol files a claim with her insurance company for the damage to her wall. Select your response to the following statement: Carol is not covered by the Escape of Water policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Disagree.** The policy covers damage caused by a **sudden, unforeseen flow of water from an internal source** (like a pipe). A leak that ran for several hours before being fixed can still qualify as a sudden/accidental escape of water, so the wall damage would generally be covered.",none,
Escape of Water,Escape of Water II,unambiguous_uncovered,6,neg,ad,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" Miranda lives in a two-story house, and she keeps her pet goldfish in a large glass bowl on the upper floor. One day, the bowl begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage. Select your response to the following statement: Miranda is not covered by the Escape of Water policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,Disagree.,none,
Escape of Water,Escape of Water II,unambiguous_covered,6,neg,ad,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" Miranda lives in a two-story house, and she has a washing machine on the upper floor. One day, the washing machine begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage. Select your response to the following statement: Miranda is not covered by the Escape of Water policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,Disagree.,none,
Escape of Water,Escape of Water II,controversial,6,neg,ad,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" Miranda lives in a two-story house, and she has a large plastic water cooler on the upper floor. One day, the cooler begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage. Select your response to the following statement: Miranda is not covered by the Escape of Water policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Disagree.** The leak was a **sudden, unforeseen flow of water from an internal source** (the water cooler/appliance on the upper floor), which fits the policy’s definition of “Escape of Water,” so the resulting damage should be covered.",none,
Escape of Water,Escape of Water III,unambiguous_uncovered,7,neg,ad,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda, a sculpture artist, fills the tub with paint in order to dip her sculptures in paint, but the tub suddenly cracks and begins to leak, causing the paint to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage. Select your response to the following statement: Belinda is not covered by the Escape of Water policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Agree.**

The policy covers a sudden, unforeseen flow of **water** from an internal source (e.g., burst pipe/faulty appliance). Here, the tub was intentionally filled with **paint**, and the resulting leak is damage from paint rather than “escape of water” as defined. Even though the crack and leak were sudden, it doesn’t fit the specified peril of escaping *water*.",none,
Escape of Water,Escape of Water III,unambiguous_covered,7,neg,ad,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda uses the tub for a bath and fills the tub with water, but the tub suddenly cracks and begins to leak, causing water to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage. Select your response to the following statement: Belinda is not covered by the Escape of Water policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,Disagree.,none,
Escape of Water,Escape of Water III,controversial,7,neg,ad,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda fills the tub with tomato juice to give her dog a bath after being sprayed by a skunk, but the tub suddenly cracks and begins to leak, causing the tomato juice to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage. Select your response to the following statement: Belinda is not covered by the Escape of Water policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Agree.**

The policy covers **“escape of water”**—i.e., a sudden, unforeseen flow of **water** from an internal source (like a burst pipe). Here, the substance that escaped and caused damage was **tomato juice**, not water, so it doesn’t fit the defined insured peril.",none,
Fire,Fire,unambiguous_uncovered,8,neg,ad,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire.""  Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, a defect in the grill causes its propane tank to explode, which in turn causes her garage to go up in flames. Fatema files a claim with her insurance company for the damage to the garage. Select your response to the following statement: Fatema is not covered by the Fire policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Agree.**

The policy covers only “damage … caused by **naturally-occurring fire**.” Here, the fire was caused by a **man-made source** (a defective propane grill/tank explosion), not a naturally occurring event (like lightning or wildfire). Therefore, the loss wouldn’t fall within the policy’s defined coverage for “Fire.”",none,
Fire,Fire,unambiguous_covered,8,neg,ad,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire.""  Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, a quick-moving brush fire spreads to her property, causing her garage to go up in flames before spreading to the grill and causing its propane tank to explode. Fatema files a claim with her insurance company for the damage to the garage. Select your response to the following statement: Fatema is not covered by the Fire policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"Disagree.

The policy covers damage “caused by naturally-occurring fire.” Here, a naturally-occurring brush fire spread to Fatema’s property and set the garage on fire before the grill explosion occurred. The grill’s propane explosion may have worsened the damage, but the garage damage was still caused (at least in the first instance) by the naturally-occurring fire, so the Fire coverage should apply. Final answer is: **Disagree**",none,
Fire,Fire,controversial,8,neg,ad,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire.""  Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, burning embers from a nearby quick-moving brush fire make contact with the grill and cause its propane tank to explode, which in turn causes her garage to go up in flames. Fatema files a claim with her insurance company for the damage to the garage. Select your response to the following statement: Fatema is not covered by the Fire policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Disagree.**

The policy covers fire damage “caused by naturally-occurring fire.” Here, a naturally-occurring brush fire (an external natural fire) sent embers that ignited the grill/propa​ne tank, leading to the garage fire. The garage damage is therefore attributable to a naturally-occurring fire as the triggering cause, even though the immediate mechanism involved the grill explosion. 

**Final answer: Disagree.**",none,
Flooding,Flood I,unambiguous_uncovered,9,neg,ad,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings."" Charlotte lives alone in a one-story home. One day, the waterbed in her bedroom begins to leak, causing a large volume of water to suddenly seep through her floors. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage. Select your response to the following statement: Charlotte is not covered by the Flooding policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Agree.** The policy defines “Flooding” as a sudden release of water **from outside the buildings**. Here, the water came from a leaking waterbed **inside** the home, so it doesn’t fit the policy definition and is not covered under that Flooding provision.",none,
Flooding,Flood I,unambiguous_covered,9,neg,ad,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings."" Charlotte lives alone in a one-story home. One day, a car hits a fire hydrant outside her home, causing a large volume of water to suddenly seep into her home. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage. Select your response to the following statement: Charlotte is not covered by the Flooding policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"Disagree.

The policy defines “Flooding” as an invasion of the property by a large volume of water caused by a sudden release from outside the buildings. Here, a car hit a fire hydrant outside the home, causing a sudden release of a large volume of water that entered the home and damaged the basement—matching the definition. Final answer is: **Disagree**.",none,
Flooding,Flood I,controversial,9,neg,ad,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings."" Charlotte lives alone in a one-story home. One day, one of the rain barrels that she keeps next to her home begins to leak, causing a large volume of water to suddenly seep into her home. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage. Select your response to the following statement: Charlotte is not covered by the Flooding policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Agree.**

The policy covers flooding only when it’s caused by “a sudden release from **outside the buildings**.” Here, the water came from Charlotte’s own rain barrel (a container on her property), not from an external source like a river, storm surge, or municipal water release. So it likely does **not** fit the policy’s definition of “Flooding.”",none,
Flooding,Flood II,unambiguous_uncovered,10,neg,ad,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings."" Rebecca lives in a house situated next to a small creek. The water level of the creek gradually rises over the course of several years, and one day Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage. Select your response to the following statement: Rebecca is not covered by the Flooding policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"Agree.

The policy defines “Flooding” as a large volume of water caused by a **rapid build-up** from outside the building. Here, the creek’s water level rose **gradually over several years**, so the damage was not caused by a rapid build-up as required by the definition. Final answer is: **Agree**.",none,
Flooding,Flood II,unambiguous_covered,10,neg,ad,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings."" Rebecca lives in a house situated next to a small creek. The water level of the creek quickly rises over the course of a few hours during a storm, and Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage. Select your response to the following statement: Rebecca is not covered by the Flooding policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,Disagree.,none,
Flooding,Flood II,controversial,10,neg,ad,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings."" Rebecca lives in a house situated next to a small creek. The water level of the creek gradually rises over the course of about a week, and one day Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage. Select your response to the following statement: Rebecca is not covered by the Flooding policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,Agree. Final answer is: **Agree**,none,
Garden Plants,Garden Plants I,unambiguous_uncovered,11,neg,ad,"Genie has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by civil commotion, strikes, or labor and political disturbances."" Genie buys special fertilizer for her garden plants from a hardware store located next door. When the workers of the store go on strike, the store temporarily shuts down due to staff shortages, and Genie decides that it is too inconvenient to buy the fertilizer from another store located slightly further away. Without the fertilizer, the plants die. Genie files a claim with her insurance company for the damage to her plants. Select your response to the following statement: Genie is not covered by the Garden Plants policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Agree.**

The policy covers **damage caused by** civil commotion, strikes, or labor/political disturbances. Here, the strike caused the **store to close**, but it did not directly damage the plants; the plants died because Genie **chose not to buy fertilizer elsewhere**. That’s an indirect, convenience-based loss rather than covered physical damage from the listed perils.",none,
Garden Plants,Garden Plants I,unambiguous_covered,11,neg,ad,"Genie has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by civil commotion, strikes, or labor and political disturbances."" Genie buys special fertilizer for her garden plants from a hardware store located next door. When the workers of the store go on strike, they start picketing outside, and some of their picketing activities spill over to Genie's property. When the strikers inadvertently walk on Genie's plants, the plants die. Genie files a claim with her insurance company for the damage to her plants. Select your response to the following statement: Genie is not covered by the Garden Plants policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Disagree.**

The policy covers damage to garden plants caused by **civil commotion, strikes, or labor and political disturbances** within the home’s land boundaries. Here, the plants were damaged during a **strike-related picketing** event that **spilled onto Genie’s property**, and the damage resulted from those strike activities. That fits the policy’s defined covered causes.",none,
Garden Plants,Garden Plants I,controversial,11,neg,ad,"Genie has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by civil commotion, strikes, or labor and political disturbances."" Genie buys special fertilizer for her garden plants from a hardware store located next door. When the workers of the store go on strike, the store temporarily shuts down due to staff shortages, and Genie is unable to find the fertilizer within driving distance from her home or online. Without the fertilizer, the plants die. Genie files a claim with her insurance company for the damage to her plants. Select your response to the following statement: Genie is not covered by the Garden Plants policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Agree.**

The Garden Plants coverage applies to **damage to plants caused by** civil commotion, strikes, or similar disturbances. Here, the strike caused a **supply/availability problem** (Genie couldn’t obtain fertilizer), and the plants died from **lack of fertilizer**, not from direct damage by the strike or disturbance itself. That’s an indirect/consequential loss rather than covered “damage caused by” the listed perils.",none,
Garden Plants,Garden Plants II,unambiguous_uncovered,12,neg,ad,"Margot has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by malicious people or vandals."" One day, while Margot is away from her home, her surveillance footage captures her neighbor's dog trampling her plants. Margot files a claim with her insurance company for the loss. Select your response to the following statement: Margot is not covered by the Garden Plants policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Agree.** The policy covers damage to plants caused by **malicious people or vandals**. Here, the damage was caused by a **dog**, not a person acting maliciously or vandalizing, so it wouldn’t fit the defined covered cause of loss. Final answer is: **Agree**",none,
Garden Plants,Garden Plants II,unambiguous_covered,12,neg,ad,"Margot has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by malicious people or vandals."" One day, while Margot is away from her home, her surveillance footage captures masked individuals trampling her plants. Margot files a claim with her insurance company for the loss. Select your response to the following statement: Margot is not covered by the Garden Plants policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"Disagree.

The policy covers damage to plants within her property boundaries caused by malicious people or vandals. Masked individuals trampling her plants fits that definition, so the loss should be covered (assuming no other exclusions or limits apply).",none,
Garden Plants,Garden Plants II,controversial,12,neg,ad,"Margot has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by malicious people or vandals."" One day, while Margot is away from her home, her surveillance footage captures a neighbor's middle school-aged children trampling her plants. Margot files a claim with her insurance company for the loss. Select your response to the following statement: Margot is not covered by the Garden Plants policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Disagree.**

The policy covers damage to plants within Margot’s land **caused by malicious people or vandals**. The neighbor’s children trampling her plants is consistent with **vandalism/malicious damage**, so the loss would generally fall within the “Garden Plants” coverage as described (assuming the plants are within the property boundaries and no other exclusion applies).",none,
General Damages,General Damages,unambiguous_uncovered,13,neg,ad,"Gavin has an insurance policy that includes coverage for ""General Damages,"" which includes losses from ""missed employment due to injuries that occur under regular working conditions."" Gavin works as an A/C repair technician in a small town. One day, Gavin is off from work and decides to put holiday lights up on his roof. Because Gavin is an experienced repairman, he figures he doesn't need a ladder to get onto his roof and decides to free climb the exterior wall of his house instead. While climbing the wall, Gavin loses his balance and falls, causing significant injury. Because of this, he subsequently has to stop working for weeks. Gavin files a claim with his insurance company for lost income. Select your response to the following statement: Gavin is not covered by the General Damages policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Agree.**

Gavin’s lost income resulted from an injury that occurred while he was off work and climbing his own house to hang holiday lights—not “under regular working conditions.” Since the policy’s General Damages coverage is limited to missed employment due to injuries occurring under regular working conditions, this situation falls outside that coverage.",none,
General Damages,General Damages,unambiguous_covered,13,neg,ad,"Gavin has an insurance policy that includes coverage for ""General Damages,"" which includes losses from ""missed employment due to injuries that occur under regular working conditions."" Gavin works as an A/C repair technician in a small town. One day, Gavin is hired to repair an air conditioner located on the second story of a building. Because Gavin is an experienced repairman, he knows that the safest way to access the unit is with a sturdy ladder. While climbing the ladder, Gavin loses his balance and falls, causing significant injury. Because of this, he subsequently has to stop working for weeks. Gavin files a claim with his insurance company for lost income. Select your response to the following statement: Gavin is not covered by the General Damages policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Disagree.**

Gavin’s lost income resulted from **missed employment due to injuries that occurred under regular working conditions**. Climbing a ladder to access a second-story A/C unit is a normal, foreseeable part of an A/C repair technician’s job, so the injury occurred under regular working conditions and the lost income should fall within the policy’s General Damages coverage.",none,
General Damages,General Damages,controversial,13,neg,ad,"Gavin has an insurance policy that includes coverage for ""General Damages,"" which includes losses from ""missed employment due to injuries that occur under regular working conditions."" Gavin works as an A/C repair technician in a small town. One day, Gavin offers to help his girlfriend repair an air conditioner located on the second story of her home. Because Gavin is an experienced repairman, he knows that the safest way to access the unit is with a sturdy ladder. While climbing the ladder, Gavin loses his balance and falls, causing significant injury. Because of this, he subsequently has to stop working for weeks. Gavin files a claim with his insurance company for lost income. Select your response to the following statement: Gavin is not covered by the General Damages policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Agree.**

The policy covers missed employment due to injuries that occur **under regular working conditions**. Gavin was injured while doing a **personal, unpaid repair at his girlfriend’s home**, not while performing his job duties in his normal work setting. So the injury did not occur under “regular working conditions,” and the lost income would not be covered under that General Damages provision.",none,
Hot Work,Hot Work I,unambiguous_uncovered,14,neg,ad,"Shannon has an insurance policy that covers accidental damage to her home and belongings from ""Hot Work,"" defined as ""any work on her home or belongings that requires, uses or produces any sources of heat that could ignite flammable materials.""  One day, Shannon is working on her motorcycle in her garage. As she does so, she smokes a cigarette. Suddenly, she drops the lit cigarette onto the floor, igniting a nearby flammable cleaning product and sending her garage up in flames. Shannon files a claim with her insurance company for the damage. Select your response to the following statement: Shannon is not covered by the Hot Work policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Agree.**

Smoking a cigarette while working isn’t “Hot Work” as defined, because it’s not **work on her home or belongings** that **requires/uses/produces** heat; the heat source came from smoking, not from the repair work itself. The fire was caused by an accidental dropped cigarette, so it falls outside the Hot Work coverage as described.",none,
Hot Work,Hot Work I,unambiguous_covered,14,neg,ad,"Shannon has an insurance policy that covers accidental damage to her home and belongings from ""Hot Work,"" defined as ""any work on her home or belongings that requires, uses or produces any sources of heat that could ignite flammable materials.""  One day, Shannon is working on her motorcycle in her garage. To repair her motorcycle, she uses a welding tool which produces a sizable flame. Suddenly, she drops the tool onto the floor, igniting a nearby flammable cleaning product and sending her garage up in flames. Shannon files a claim with her insurance company for the damage. Select your response to the following statement: Shannon is not covered by the Hot Work policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,Disagree.,none,
Hot Work,Hot Work I,controversial,14,neg,ad,"Shannon has an insurance policy that covers accidental damage to her home and belongings from ""Hot Work,"" defined as ""any work on her home or belongings that requires, uses or produces any sources of heat that could ignite flammable materials.""  One day, Shannon is working on her motorcycle in her garage. To repair her motorcycle, she uses an air compressor powered by a gasoline engine. Suddenly, the compressor's engine overheats, igniting a nearby flammable cleaning product and sending her garage up in flames. Shannon files a claim with her insurance company for the damage. Select your response to the following statement: Shannon is not covered by the Hot Work policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Disagree.**

Using a gasoline-powered air compressor involves a heat-producing engine that can ignite flammable materials, so the work fits the policy’s definition of “Hot Work.” The resulting fire damage would therefore fall within the Hot Work coverage rather than being excluded.",none,
Hot Work,Hot Work II,unambiguous_uncovered,15,neg,ad,"Martha has an insurance policy that covers accidental damage to her home and belongings from ""Hot Work,"" defined as ""any work that requires, uses or produces any sources of heat that could ignite flammable materials.""  Martha is installing hardwood flooring in her living room. She uses a heat gun -- a device that emits very hot air -- to help dry the glue that attaches the floorboards. While arranging her floorboards, she sets her heat gun down on her expensive dining room table, which severely warps the table's surface. Martha files a claim with her insurance company for the damage. Select your response to the following statement: Martha is not covered by the Hot Work policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Disagree.**

Using a heat gun to dry glue is “work that requires, uses or produces” a heat source that could ignite flammable materials, so it fits the policy’s definition of **Hot Work**. The table damage resulted from that hot-work activity, so Martha would be covered under the Hot Work policy (absent some other exclusion not mentioned).",none,
Hot Work,Hot Work II,unambiguous_covered,15,neg,ad,"Martha has an insurance policy that covers accidental damage to her home and belongings from ""Hot Work,"" defined as ""any work that requires, uses or produces any sources of heat that could ignite flammable materials.""  Martha is installing hardwood flooring in her living room. She uses a heat gun -- a device that emits very hot air -- to help dry the glue that attaches the floorboards. While arranging her floorboards, she sets her heat gun down on her expensive dining room table, which causes the table to catch fire. Martha files a claim with her insurance company for the damage. Select your response to the following statement: Martha is not covered by the Hot Work policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Disagree.**

Martha’s activity fits the policy’s definition of **“Hot Work”** because she was using a **heat gun**, which is a source of heat that **could ignite flammable materials** (and in fact did). The resulting fire damage is accidental damage arising from that hot work, so the claim should fall within the Hot Work coverage (absent some other exclusion not mentioned).",none,
Hot Work,Hot Work II,controversial,15,neg,ad,"Martha has an insurance policy that covers accidental damage to her home and belongings from ""Hot Work,"" defined as ""any work that requires, uses or produces any sources of heat that could ignite flammable materials.""  Martha is installing hardwood flooring in her living room. She uses a heat gun -- a device that emits very hot air -- to help dry the glue that attaches the floorboards. While arranging her floorboards, she sets her heat gun down on her expensive dining room table, which causes the surface of the table to burn but not catch fire. Martha files a claim with her insurance company for the damage. Select your response to the following statement: Martha is not covered by the Hot Work policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,Disagree.,none,
House Removal,House Removal I,unambiguous_uncovered,16,neg,ad,"Denise's insurance covers damage from ""House Removal,"" defined as ""damage to belongings caused while being removed by professional removal contractors from the home."" Denise is moving to a new home on the other side of town. She rents a truck and decides she will move her own belongings out of her current home. During the move, her truck is involved in a minor accident that damages several pieces of her furniture and other belongings. Denise files a claim with her insurance company for the damage to her belongings.  Select your response to the following statement: Denise is not covered by the House Removal policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Agree.** The policy covers damage **while being removed by professional removal contractors** from the home. Denise moved the belongings herself using a rented truck, so the damage doesn’t fall within that definition of “House Removal” coverage.",none,
House Removal,House Removal I,unambiguous_covered,16,neg,ad,"Denise's insurance covers damage from ""House Removal,"" defined as ""damage to belongings caused while being removed by professional removal contractors from the home."" Denise is moving to a new home on the other side of town. She pays a professional moving company to move her belongings out of her current home. During the move, the moving truck is involved in a minor accident that damages several pieces of her furniture and other belongings. Denise files a claim with her insurance company for the damage to her belongings.   Select your response to the following statement: Denise is not covered by the House Removal policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"Disagree.

The damage happened while Denise’s belongings were being removed by a professional moving company from her home, which fits the policy’s definition of “House Removal,” so the claim should be covered.",none,
House Removal,House Removal I,controversial,16,neg,ad,"Denise's insurance covers damage from ""House Removal,"" defined as ""damage to belongings caused while being removed by professional removal contractors from the home."" Denise is moving to a new home on the other side of town. She asks her uncle, a retired professional mover, to help move her belongings out of her current home. During the move, her uncle's truck is involved in a minor accident that damages several pieces of her furniture and other belongings. Denise files a claim with her insurance company for the damage to her belongings. Select your response to the following statement: Denise is not covered by the House Removal policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Agree.**

The policy covers damage only when belongings are removed **by professional removal contractors**. Denise used her uncle (a relative helping her), not a contracted professional removal company, so the loss doesn’t fall within the policy’s defined “House Removal” coverage.",none,
House Removal,House Removal II,unambiguous_uncovered,17,neg,ad,"Harper's insurance covers damage from ""House Removal,"" which includes ""damage to belongings that occurs while being stored by professional removal contractors."" Harper is moving to a new home on the other side of town. Because her old home has already sold and her new home is not yet ready for her to move in, she checks into a hotel and asks her cousin Bill to store some of her belongings at his house. A couple days before she is set to move in, Bill's house floods, which ruins the items that Bill was storing for Harper. Harper files a claim with her insurance company for the damage to her belongings. Select your response to the following statement: Harper is not covered by the House Removal policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Agree.** The policy covers damage to belongings **while being stored by professional removal contractors**, but Harper had her cousin Bill store the items, not a professional removal contractor, so the loss doesn’t fall within the covered “House Removal” storage provision.",none,
House Removal,House Removal II,unambiguous_covered,17,neg,ad,"Harper's insurance covers damage from ""House Removal,"" which includes ""damage to belongings that occurs while being stored by professional removal contractors."" Harper is moving to a new home on the other side of town. Because her old home has already sold and her new home is not yet ready for her to move in, she checks into a hotel and asks a professional moving company to store some of her belongings at the company warehouse. A couple days before she is set to move in, the warehouse floods, which ruins the items that the movers were storing for Harper. Harper files a claim with her insurance company for the damage to her belongings. Select your response to the following statement: Harper is not covered by the House Removal policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,Disagree.,none,
House Removal,House Removal II,controversial,17,neg,ad,"Harper's insurance covers damage from ""House Removal,"" which includes ""damage to belongings that occurs while being stored by professional removal contractors."" Harper is moving to a new home on the other side of town. Because her old home has already sold and her new home is not yet ready for her to move in, she checks into a hotel and asks her cousin Bill -- who owns a moving company -- to store some of her belongings in his personal office. A couple days before she is set to move in, Bill's office floods, which ruins the items that Bill was storing for Harper. Harper files a claim with her insurance company for the damage to her belongings. Select your response to the following statement: Harper is not covered by the House Removal policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Agree.**

The policy covers damage to belongings **while being stored by professional removal contractors**. Here, Harper’s items were stored in **Bill’s personal office**, not in storage provided as part of professional removal contractor services. Even if Bill owns a moving company, the facts indicate he was storing them personally rather than acting in his professional capacity under a removal contract, so the loss wouldn’t fall within the “House Removal” coverage.",none,
Identity Theft,Identity Theft I,unambiguous_uncovered,18,neg,ad,"Jason has insurance coverage against loss and damage from ""Identity Theft,"" which excludes ""identity theft connected with the policyholder's business."" Jason is a successful car salesman. One day, while Jason is at home, hackers manage to infiltrate the computer network at Jason's car dealership. The hackers steal Jason's social security number and open a number of fraudulent lines of credit in his name. To resolve the fraud, Jason must spend thousands of dollars in legal fees. Jason files a claim with his insurance company for his losses.  Select your response to the following statement: Jason is not covered by the Identity Theft policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Agree.** The identity theft was obtained by hacking the dealership’s computer network, so it is **connected with Jason’s business**, triggering the policy exclusion. Therefore, Jason is **not covered** under this Identity Theft policy.",none,
