item name,Title,version,item,frame,order,prompt,model,output_text,reasoning_effort,reasoning_summary
Identity Theft,Identity Theft I,unambiguous_covered,18,pos,ad,"Jason has insurance coverage against loss and damage from ""Identity Theft,"" which excludes ""identity theft connected with the policyholder's business."" Jason is a successful car salesman. One day, while Jason is at home, hackers manage to infiltrate Jason's home WiFi network. The hackers steal Jason's social security number and open a number of fraudulent lines of credit in his name. To resolve the fraud, Jason must spend thousands of dollars in legal fees. Jason files a claim with his insurance company for his losses.  Select your response to the following statement: Jason is covered by the Identity Theft policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Agree.** The identity theft occurred through Jason’s home network and involved fraudulent personal credit accounts, with no facts indicating it was **connected to his business** as a car salesman, so the business-related exclusion should not apply.",medium,
Identity Theft,Identity Theft I,controversial,18,pos,ad,"Jason has insurance coverage against loss and damage from ""Identity Theft,"" which excludes ""identity theft connected with the policyholder's business."" Jason is a successful car salesman. One day, while Jason is at home, hackers manage to infiltrate Jason's work laptop via his home WiFi network. The hackers steal Jason's social security number and open a number of fraudulent lines of credit in his name. To resolve the fraud, Jason must spend thousands of dollars in legal fees. Jason files a claim with his insurance company for his losses.  Select your response to the following statement: Jason is covered by the Identity Theft policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Disagree.**

The identity theft appears **connected with Jason’s business** because the hackers accessed his **work laptop** (a business device) to obtain his Social Security number. That business connection likely triggers the policy’s exclusion for “identity theft connected with the policyholder’s business,” so coverage would be denied.",medium,
Identity Theft,Identity Theft II,unambiguous_uncovered,19,pos,ad,"Jack has insurance coverage against loss and damage from ""Identity Theft,"" which excludes ""identity theft connected with the policyholder's occupation."" Jack is a successful business consultant. One day, while Jack is at home, hackers manage to infiltrate the computer network at Jack's office. The hackers steal Jack's credit card information and make a number of fraudulent purchases in his name. To resolve the fraud, Jack must spend thousands of dollars in legal fees. Jack files a claim with his insurance company for his losses.  Select your response to the following statement: Jack is covered by the Identity Theft policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Disagree.**

Even though the fraudulent purchases were made against Jack personally, the identity theft was **connected with his occupation** because the hackers accessed his information by infiltrating the **computer network at his office**. That connection triggers the policy’s exclusion, so the claim would likely be denied.",medium,
Identity Theft,Identity Theft II,unambiguous_covered,19,pos,ad,"Jack has insurance coverage against loss and damage from ""Identity Theft,"" which excludes ""identity theft connected with the policyholder's occupation."" Jack is a successful business consultant. One day, while Jack is at home, hackers manage to infiltrate Jack's home WiFi network. The hackers steal Jack's credit card information and make a number of fraudulent purchases in his name. To resolve the fraud, Jack must spend thousands of dollars in legal fees. Jack files a claim with his insurance company for his losses.  Select your response to the following statement: Jack is covered by the Identity Theft policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Agree.** The identity theft occurred through Jack’s **home** WiFi and involves **fraudulent credit card purchases**, with no facts indicating it was **connected to his occupation** as a business consultant. Therefore, the occupational-connection exclusion likely does not apply, and the claim should be covered.",medium,
Identity Theft,Identity Theft II,controversial,19,pos,ad,"Jack has insurance coverage against loss and damage from ""Identity Theft,"" which excludes ""identity theft connected with the policyholder's occupation."" Jack is a successful business consultant. One day, while Jack is at home, hackers manage to infiltrate the computer network of an upscale restaurant where Jack and his colleagues frequently conduct meetings. The hackers steal Jack's credit card information and make a number of fraudulent purchases in his name. To resolve the fraud, Jack must spend thousands of dollars in legal fees. Jack files a claim with his insurance company for his losses.  Select your response to the following statement: Jack is covered by the Identity Theft policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,Disagree.,medium,
Loss and Accidental Damage,Loss and Accidental Damage,unambiguous_uncovered,20,pos,ad,"Vivian has home insurance for ""Loss and Accidental Damage,"" which only applies if the damage occurs ""while temporarily away from home anywhere in the world."" Vivian lives alone in a single-family house in the suburbs. She decides to permanently move abroad, but she keeps the deed to her house so that her children can inherit it one day. While abroad, her house suffers from an electrical short circuit that causes a severe fire, damaging nearly the entire home. Vivian files a claim with her insurance company for the damages.  Select your response to the following statement: Vivian is covered by the Loss and Accidental Damage policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Disagree.**

The policy only covers loss or accidental damage occurring **while Vivian is “temporarily away from home.”** Because she **permanently moved abroad**, her absence is not temporary, so the condition for coverage is not met—even though she still owns the house.",medium,
Loss and Accidental Damage,Loss and Accidental Damage,unambiguous_covered,20,pos,ad,"Vivian has home insurance for ""Loss and Accidental Damage,"" which only applies if the damage occurs ""while temporarily away from home anywhere in the world."" Vivian lives alone in a single-family house in the suburbs. She decides to take a vacation abroad, and her house is completely vacant while she's away. While abroad, her house suffers from an electrical short circuit that causes a severe fire, damaging nearly the entire home. Vivian files a claim with her insurance company for the damages.  Select your response to the following statement: Vivian is covered by the Loss and Accidental Damage policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"Disagree.

The “Loss and Accidental Damage” coverage described applies only to damage that occurs **to the insured property while it is temporarily away from home** (i.e., away-from-home coverage). Vivian’s loss is damage to her **house at home** while she was away, so it doesn’t meet that condition.",medium,
Loss and Accidental Damage,Loss and Accidental Damage,controversial,20,pos,ad,"Vivian has home insurance for ""Loss and Accidental Damage,"" which only applies if the damage occurs ""while temporarily away from home anywhere in the world."" Vivian lives alone in a single-family house in the suburbs. She decides to move abroad, but she keeps the deed to her house because she intends to move back one day. While abroad, her house suffers from an electrical short circuit that causes a severe fire, damaging nearly the entire home. Vivian files a claim with her insurance company for the damages.  Select your response to the following statement: Vivian is covered by the Loss and Accidental Damage policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"Disagree.

The Loss and Accidental Damage coverage applies only when the damage occurs **while the insured property is temporarily away from the home**. Here, the damaged property is the **house itself (the home)**, and it was damaged **at home**, not “away from home.” Also, Vivian’s move abroad appears **not temporary** (indefinite relocation), which further undermines any argument that the policy condition is met.

Final answer is: **Disagree**",medium,
Loss or Damage to a Goods Carrying Vehicle,Goods Carrying Vehicle: Loss or Damage to Vehicle,unambiguous_uncovered,21,pos,ad,"Peter has insurance that covers ""Loss or Damage to a Goods Carrying Vehicle,"" which includes ""key replacement in the case of theft."" As part of his bakery business, Peter owns a van which he uses to make local deliveries. One day, Peter realizes he has lost the key to the van. Replacing the key costs Peter hundreds of dollars. Peter files a claim with his insurance company for his losses. Select your response to the following statement: Peter is covered by the Loss or Damage to a Goods Carrying Vehicle policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"Disagree.  

The policy covers key replacement **only in the case of theft**, and Peter **lost** the key (not stolen), so his loss isn’t covered under that provision.",medium,
Loss or Damage to a Goods Carrying Vehicle,Goods Carrying Vehicle: Loss or Damage to Vehicle,unambiguous_covered,21,pos,ad,"Peter has insurance that covers ""Loss or Damage to a Goods Carrying Vehicle,"" which includes ""key replacement in the case of theft."" As part of his bakery business, Peter owns a van which he uses to make local deliveries. One day, Peter is mugged by an individual who takes the key to the van. Replacing the key costs Peter hundreds of dollars. Peter files a claim with his insurance company for his losses. Select your response to the following statement: Peter is covered by the Loss or Damage to a Goods Carrying Vehicle policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Agree.** The policy specifically includes **key replacement in the case of theft**, and Peter’s van key was **stolen in a mugging**, so the cost to replace the key should be covered under this policy.",medium,
Loss or Damage to a Goods Carrying Vehicle,Goods Carrying Vehicle: Loss or Damage to Vehicle,controversial,21,pos,ad,"Peter has insurance that covers ""Loss or Damage to a Goods Carrying Vehicle,"" which includes ""key replacement in the case of theft."" As part of his bakery business, Peter owns a van which he uses to make local deliveries. One day, Peter lends the van to an absent-minded acquaintance, who returns the van but neglects to return the key and does not answer Peter's insistent calls. Replacing the key costs Peter hundreds of dollars. Peter files a claim with his insurance company for his losses. Select your response to the following statement: Peter is covered by the Loss or Damage to a Goods Carrying Vehicle policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Disagree.** The policy only covers **key replacement “in the case of theft.”** Here, Peter **voluntarily handed over the van (and its key)** to an acquaintance, and the key was **not returned/possibly lost**, which is not clearly a **theft** as described. Therefore, the key replacement cost would **not be covered** under that provision.",medium,
Malicious Acts or Vandalism,Malicious Acts or Vandalism I,unambiguous_uncovered,22,pos,ad,"Olivia has home insurance that covers damage from ""Malicious Acts or Vandalism,"" defined as ""actions involving deliberate destruction or damage to the policyholder's property."" Olivia lives in a very quiet neighborhood at the edge of town. One day, a garbage truck accidentally topples over in front of Olivia's house, littering her property with debris and costing her hundreds of dollars in cleanup expenses. Olivia files a claim with her insurance company for the damages. Select your response to the following statement: Olivia is covered by the Malicious Acts or Vandalism policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"Disagree.

The damage was caused by an accident (the garbage truck toppling over), not by “deliberate destruction or damage” to Olivia’s property, so it doesn’t fit the policy’s definition of Malicious Acts or Vandalism.",medium,
Malicious Acts or Vandalism,Malicious Acts or Vandalism I,unambiguous_covered,22,pos,ad,"Olivia has home insurance that covers damage from ""Malicious Acts or Vandalism,"" defined as ""actions involving deliberate destruction or damage to the policyholder's property."" Olivia lives in a very quiet neighborhood at the edge of town. One day, a group of teenagers spread several bags' worth of garbage in front of Olivia's house as a prank, littering her property with debris and costing her hundreds of dollars in cleanup expenses. Olivia files a claim with her insurance company for the damages. Select your response to the following statement: Olivia is covered by the Malicious Acts or Vandalism policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"Agree

The teenagers’ prank was a deliberate act that caused damage to Olivia’s property (littering/soiling requiring paid cleanup), which fits the policy’s definition of “Malicious Acts or Vandalism” as deliberate destruction or damage.",medium,
Malicious Acts or Vandalism,Malicious Acts or Vandalism I,controversial,22,pos,ad,"Olivia has home insurance that covers damage from ""Malicious Acts or Vandalism,"" defined as ""actions involving deliberate destruction or damage to the policyholder's property."" Olivia lives in a very quiet neighborhood at the edge of town. One day, a group of reckless teenagers crash their car into several bags' worth of garbage in front of Olivia's house while driving almost double the speed limit, littering her property with debris and costing her hundreds of dollars in cleanup expenses. Olivia files a claim with her insurance company for the damages. Select your response to the following statement: Olivia is covered by the Malicious Acts or Vandalism policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,Disagree.,medium,
Malicious Acts or Vandalism,Malicious Acts or Vandalism II,unambiguous_uncovered,23,pos,ad,"Beth has home insurance that covers losses from ""Malicious Acts or Vandalism,"" defined as ""costs associated with repairing deliberate damage to the policyholder's property made by an adverse third party."" Beth lives in a very quiet neighborhood at the edge of town with her two young children. Upon returning home from work one day,  she sees that an exterior wall of her house is covered with drawings made in permanent marker. She reviews her home surveillance footage and sees that it was her children who drew on the wall. She hires professional painters to paint over the drawing. Beth files a claim with her insurance company for the damages.  Select your response to the following statement: Beth is covered by the Malicious Acts or Vandalism policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Disagree.** The policy covers deliberate damage caused by an **adverse third party** (i.e., a vandal). Beth’s children are not an adverse third party, so this would not fall under “Malicious Acts or Vandalism.”",medium,
Malicious Acts or Vandalism,Malicious Acts or Vandalism II,unambiguous_covered,23,pos,ad,"Beth has home insurance that covers losses from ""Malicious Acts or Vandalism,"" defined as ""costs associated with repairing deliberate damage to the policyholder's property made by an adverse third party."" Beth lives in a very quiet neighborhood at the edge of town with her two young children. Upon returning home from work one day,  she sees that an exterior wall of her house is covered in graffiti. She reviews her home surveillance footage and sees that a group of neighborhood teenagers spraypainted the wall. She hires professional painters to paint over the graffiti. Beth files a claim with her insurance company for the damages.  Select your response to the following statement: Beth is covered by the Malicious Acts or Vandalism policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"Agree. The teenagers are adverse third parties, the graffiti is deliberate damage to Beth’s property, and the cost to repaint/repair the wall fits the policy’s definition of covered “Malicious Acts or Vandalism.”",medium,
Malicious Acts or Vandalism,Malicious Acts or Vandalism II,controversial,23,pos,ad,"Beth has home insurance that covers losses from ""Malicious Acts or Vandalism,"" defined as ""costs associated with repairing deliberate damage to the policyholder's property made by an adverse third party."" Beth lives in a very quiet neighborhood at the edge of town with her two young children. Upon returning home from work one day,  she sees that an exterior wall of her house is covered in graffiti. She reviews her home surveillance footage and sees that her estranged young adult son spraypainted the wall. She hires professional painters to paint over the graffiti. Beth files a claim with her insurance company for the damages.  Select your response to the following statement: Beth is covered by the Malicious Acts or Vandalism policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"Agree

Beth’s loss fits the policy definition: the graffiti was **deliberate damage** to her property caused by someone other than the policyholder (her son is a **third party**), and given he is estranged and acted intentionally, he can be considered an **adverse** third party. The cost to paint over the graffiti is a covered “repair” cost under the Malicious Acts or Vandalism coverage.",medium,
Personal Accident,Personal Accident I,unambiguous_uncovered,24,pos,ad,"Gwen's car insurance policy includes coverage for damages stemming from ""Personal Accident,"" defined as ""accidental injury while traveling in your car."" One day, Gwen drives her SUV to the grocery store. After buying groceries, she injures her wrist when she lifts a heavy grocery bag into her car. This incident ultimately leads to thousands of dollars in medical expenses. Gwen files a claim with her insurance company for the damages.  Select your response to the following statement: Gwen is covered by the Personal Accident policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,Disagree.,medium,
Personal Accident,Personal Accident I,unambiguous_covered,24,pos,ad,"Gwen's car insurance policy includes coverage for damages stemming from ""Personal Accident,"" defined as ""accidental injury while traveling in your car."" One day, Gwen drives her SUV to the grocery store. While looking for a parking space, she injures her wrist when her SUV collides with another car. This incident ultimately leads to thousands of dollars in medical expenses. Gwen files a claim with her insurance company for the damages.  Select your response to the following statement: Gwen is covered by the Personal Accident policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Agree.** Gwen’s wrist injury was accidental and occurred while she was traveling in her car (driving and parking), so it falls within the policy’s definition of “Personal Accident.”",medium,
Personal Accident,Personal Accident I,controversial,24,pos,ad,"Gwen's car insurance policy includes coverage for damages stemming from ""Personal Accident,"" defined as ""accidental injury while traveling in your car."" One day, Gwen drives her SUV to the grocery store. After she parks the car, she injures her wrist when she opens her driver-side door into an oncoming car. This incident ultimately leads to thousands of dollars in medical expenses. Gwen files a claim with her insurance company for the damages.  Select your response to the following statement: Gwen is covered by the Personal Accident policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Disagree.**  
Because the policy defines “Personal Accident” as an **accidental injury while traveling in your car**, and Gwen’s injury occurred **after she had already parked** (i.e., not while traveling), it likely falls **outside** that defined coverage.",medium,
Personal Accidents,Personal Accident II,unambiguous_uncovered,25,pos,ad,"Penelope's car insurance policy includes coverage for up to three months of lost income stemming from ""Personal Accident,"" defined as ""accidental injury while traveling in or getting into or out of your car, resulting in permanent and total loss of use of one or more limbs."" Penelope is a personal trainer, and on weekends she often goes camping. One day, she is injured in a car crash that occurs while she is driving to a campsite. The doctor informs her that after the accident, she will regain full functionality in her left knee if she commits to daily physical therapy for three months. Penelope commits to the recovery program and completely recovers. She then files a claim with her insurance company for three months' worth of lost income. Select your response to the following statement: Penelope is covered by the Personal Accidents policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Disagree.**

Although Penelope was injured while traveling in her car, the policy only covers injuries that **result in a *permanent and total* loss of use of one or more limbs**. Her doctor expects, and she in fact achieves, **full recovery of her knee after three months**, so the loss of use was **temporary**, not permanent. Therefore, she is **not covered** under the Personal Accident definition.",medium,
Personal Accidents,Personal Accident II,unambiguous_covered,25,pos,ad,"Penelope's car insurance policy includes coverage for up to three months of lost income stemming from ""Personal Accident,"" defined as ""accidental injury while traveling in or getting into or out of your car, resulting in permanent and total loss of use of one or more limbs."" Penelope is a personal trainer, and on weekends she often goes camping. One day, she is injured in a car crash that occurs while she is driving to a campsite. The doctor informs her that after the accident, she will never regain functionality in her left knee, even with daily physical therapy. Penelope undergoes several months of physical therapy, but her knee makes no recovery. She then files a claim with her insurance company for three months' worth of lost income. Select your response to the following statement: Penelope is covered by the Personal Accidents policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Disagree.**

Although the injury happened while she was traveling in her car, the policy only covers an accident that results in the **permanent and total loss of use of one or more limbs** (i.e., an arm or a leg). Penelope’s facts describe a permanent loss of function in her **knee**, which is part of a limb but is not itself a “limb,” and it is not clearly a **total loss of use of the entire leg** as the policy requires. Therefore, she would not be covered under this Personal Accident definition.",medium,
Personal Accidents,Personal Accident II,controversial,25,pos,ad,"Penelope's car insurance policy includes coverage for up to three months of lost income stemming from ""Personal Accident,"" defined as ""accidental injury while traveling in or getting into or out of your car, resulting in permanent and total loss of use of one or more limbs."" Penelope is a personal trainer, and on weekends she often goes camping. One day, she is injured in a car crash that occurs while she is driving to a campsite. The doctor informs her that after the accident, she will regain full functionality in her left knee if she commits to expensive physical therapy for three months. Penelope is unable to afford the recovery program, so she never regains use of her knee. She then files a claim with her insurance company for three months' worth of lost income. Select your response to the following statement: Penelope is covered by the Personal Accidents policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Disagree.**

Although Penelope was injured in a covered circumstance (a crash while traveling in her car), the policy pays only if the accident **results in “permanent and total loss of use”** of a limb. Here, the doctor says she **would regain full functionality** with three months of physical therapy. That indicates the loss of use is **not medically permanent as a result of the accident itself**; it becomes permanent only because she does not undergo treatment. In addition, insureds generally must take **reasonable steps to mitigate** their losses rather than allow an avoidable condition to become permanent.

**Final answer: Disagree.**",medium,
Public Liability Property Damages,Public Liability Property Damages,unambiguous_uncovered,26,pos,ad,"Dave has insurance that covers ""Public Liability Property Damages,"" defined as ""the damages that you are legally liable to pay for damage to third party property."" The insurance policy also states that ""we will not pay for your losses if you failed to take reasonable steps to prevent the damage from occurring."" One day, Dave is exiting the parking lot of a restaurant. Because the car's brake warning light has been on for months and his brakes have felt very unresponsive, he knows his car is in need of service. However, his brakes fail as he begins to drive, and he collides with the landscaping around the restaurant's property. No one is hurt, but the restaurant successfully sues Dave for the damage, costing Dave thousands of dollars. Dave files a claim with his insurance company for the losses.  Select your response to the following statement: Dave is covered by the Public Liability Property Damages policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"Disagree.

Although the damage is to third-party property and Dave is legally liable, the policy excludes coverage where the insured “failed to take reasonable steps to prevent the damage from occurring.” Dave knew for months that his brakes were unsafe (warning light on, unresponsive brakes) and did not get them serviced, so the insurer can deny the claim under that exclusion.",medium,
Public Liability Property Damages,Public Liability Property Damages,unambiguous_covered,26,pos,ad,"Dave has insurance that covers ""Public Liability Property Damages,"" defined as ""the damages that you are legally liable to pay for damage to third party property."" The insurance policy also states that ""we will not pay for your losses if you failed to take reasonable steps to prevent the damage from occurring."" One day, Dave is exiting the parking lot of a restaurant. Because he checks his car's manual regularly, he has just brought his car to a mechanic for scheduled maintenance. However, his brakes fail as he begins to drive, and he collides with the landscaping around the restaurant's property. No one is hurt, but the restaurant successfully sues Dave for the damage, costing Dave thousands of dollars. Dave files a claim with his insurance company for the losses.  Select your response to the following statement: Dave is covered by the Public Liability Property Damages policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"**Agree.**

Dave is legally liable for damage to a third party’s property (the restaurant’s landscaping), which fits the policy’s definition of **Public Liability Property Damages**. The exclusion doesn’t apply because Dave **took reasonable steps to prevent the damage**—he regularly checked the manual and had the car serviced for scheduled maintenance, so the brake failure appears unforeseeable rather than due to negligence.",medium,
Public Liability Property Damages,Public Liability Property Damages,controversial,26,pos,ad,"Dave has insurance that covers ""Public Liability Property Damages,"" defined as ""the damages that you are legally liable to pay for damage to third party property."" The insurance policy also states that ""we will not pay for your losses if you failed to take reasonable steps to prevent the damage from occurring."" One day, Dave is exiting the parking lot of a restaurant. Because he checks his car's manual regularly, he knows his car is a month overdue for scheduled maintenance. However, his brakes fail as he begins to drive, and he collides with the landscaping around the restaurant's property. No one is hurt, but the restaurant successfully sues Dave for the damage, costing Dave thousands of dollars. Dave files a claim with his insurance company for the losses.  Select your response to the following statement: Dave is covered by the Public Liability Property Damages policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"Disagree.

Although the damage is to a third party’s property and Dave is legally liable, the policy excludes coverage if he “failed to take reasonable steps to prevent the damage.” Since Dave knew his car was overdue for scheduled maintenance and still drove it, the insurer can argue he didn’t take reasonable steps to prevent a brake-related accident, so the loss is not covered.",medium,
Wind Damage,Wind Damage,unambiguous_uncovered,27,pos,ad,"Tom's home insurance policy includes coverage for ""Wind Damage,"" defined as ""damage from wind speeds with gusts of at least 55 mph."" Tom's house is located near a large lake. One day, strong winds in excess of 55mph blow across the lake while Tom is working on his roof, but it's a loud and surprising ring from his cell phone that causes him to drop his heavy toolbox and thereby damage the roof. Tom files a claim with his insurance company for the damage.  Select your response to the following statement: Tom is covered by the Wind Damage policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"Disagree.

Although wind gusts exceeded 55 mph, the roof damage was caused by Tom dropping the toolbox due to the surprising phone ring, not “damage from wind” as defined by the policy.",medium,
Wind Damage,Wind Damage,unambiguous_covered,27,pos,ad,"Tom's home insurance policy includes coverage for ""Wind Damage,"" defined as ""damage from wind speeds with gusts of at least 55 mph."" Tom's house is located near a large lake. One day, strong winds in excess of 55mph blow across the lake and towards Tom's house, damaging the roof. Tom files a claim with his insurance company for the damage.  Select your response to the following statement: Tom is covered by the Wind Damage policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,Agree.,medium,
Wind Damage,Wind Damage,controversial,27,pos,ad,"Tom's home insurance policy includes coverage for ""Wind Damage,"" defined as ""damage from wind speeds with gusts of at least 55 mph."" Tom's house is located near a large lake. One day, strong winds in excess of 55mph blow across the lake, causing waves to crash into Tom's house and thereby damaging the roof. Tom files a claim with his insurance company for the damage.  Select your response to the following statement: Tom is covered by the Wind Damage policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"Disagree.

Although the winds exceeded 55 mph, the immediate cause of the roof damage was the waves (water impact), not the wind itself. Under a policy that covers only “Wind Damage” as defined, this would be characterized as water/wave damage rather than direct wind damage.",medium,
Storm Damage,Storm Damage,unambiguous_uncovered,28,pos,ad,"Cam's home insurance policy includes coverage for ""Storm Damage,"" defined as ""damage caused by a storm."" One day, a lightning storm passes through Cam's neighborhood and lightning hits his neighborhood's power plant, causing a power outage. Cam goes to his attic with a candle to reset the circuit breaker, but he drops the candle and starts a fire so large that almost all of his roof burns before firefighters manage to extinguish it. Cam files a claim with his insurance company for the damage.  Select your response to the following statement: Cam is covered by the Storm Damage policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"Disagree.

The roof damage was caused by a fire that started when Cam dropped a candle, not by the storm itself. The storm (lightning causing a power outage) is at most an indirect, “but-for” link, and the immediate cause of the loss is the accidental fire. Under a policy that covers only “damage caused by a storm,” this kind of intervening cause typically breaks the chain for “storm damage” coverage.",medium,
Storm Damage,Storm Damage,unambiguous_covered,28,pos,ad,"Cam's home insurance policy includes coverage for ""Storm Damage,"" defined as ""damage caused by a storm."" One day, a lightning storm passes through Cam's neighborhood and lightning hits his roof, causing a fire. Almost all of his roof burns before firefighters manage to extinguish it. Cam files a claim with his insurance company for the damage.  Select your response to the following statement: Cam is covered by the Storm Damage policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,Agree.,medium,
Storm Damage,Storm Damage,controversial,28,pos,ad,"Cam's home insurance policy includes coverage for ""Storm Damage,"" defined as ""damage caused by a storm."" One day, a lightning storm passes through Cam's neighborhood and lightning hits his street's power line, causing a power surge. The power surge causes the space heater in Cam's attic to catch fire, and almost all of his roof burns before firefighters manage to extinguish it. Cam files a claim with his insurance company for the damage.  Select your response to the following statement: Cam is covered by the Storm Damage policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"Agree.

The lightning storm (a “storm”) set off the chain of events by striking the power line and causing the surge that led to the fire, so the roof damage was “damage caused by a storm” under the policy’s definition.",medium,
Hail Damage,Hail Damage,unambiguous_uncovered,29,pos,ad,"Rick's home insurance policy includes coverage for ""Hail Damage,"" defined as ""damage from hail of such intensity that it causes damage to hard surfaces or breaks glass."" One day, a hail storm hits Rick's house and causes damage to the plants on his balcony. Many plants lose leaves and some are completely covered in ice, causing them to die. Rick files a claim with his insurance company for the damage.  Select your response to the following statement: Rick is covered by the Hail Damage policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,Disagree. Final answer is: **Disagree**.,medium,
Hail Damage,Hail Damage,unambiguous_covered,29,pos,ad,"Rick's home insurance policy includes coverage for ""Hail Damage,"" defined as ""damage from hail of such intensity that it causes damage to hard surfaces or breaks glass."" One day, a hail storm hits Rick's house and causes damage to his roof's clay shingles. Many shingles are chipped and some even develop large cracks, causing the roof to leak. Rick files a claim with his insurance company for the damage. Select your response to the following statement: Rick is covered by the Hail Damage policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,Agree.,medium,
Hail Damage,Hail Damage,controversial,29,pos,ad,"Rick's home insurance policy includes coverage for ""Hail Damage,"" defined as ""damage from hail of such intensity that it causes damage to hard surfaces or breaks glass."" One day, a hail storm hits Rick's house and causes damage to his skylight window. The window is chipped, but the roof is not leaking. Rick files a claim with his insurance company for the damage.  Select your response to the following statement: Rick is covered by the Hail Damage policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,Agree. Final answer is: **Agree**,medium,
Ground Heave,Ground Heave I,unambiguous_uncovered,30,pos,ad,"Blake has home insurance that covers ""Ground Heave"" damage, defined as ""loss or damage resulting from ground heave of the site on which the building stands, or landslip."" One evening, several of Blake's friends crowd into his house for a dance party. The many rambunctious dancers cause Blake's house to shake, which damages the house's foundation. Blake files a claim with his insurance company for the damage.  Select your response to the following statement: Blake is covered by the Ground Heave policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,Disagree.,medium,
Ground Heave,Ground Heave I,unambiguous_covered,30,pos,ad,"Blake has home insurance that covers ""Ground Heave"" damage, defined as ""loss or damage resulting from ground heave of the site on which the building stands, or landslip."" One evening, an earthquake erupts near Blake's house. The force of the earthquake causes Blake's house to shake, which damages the house's foundation. Blake files a claim with his insurance company for the damage.  Select your response to the following statement: Blake is covered by the Ground Heave policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"Disagree.

The damage described is from earthquake shaking, not from **ground heave of the site** (upward swelling/movement of the ground) or **landslip**. Therefore it would not fall under the policy’s “Ground Heave” coverage as defined.",medium,
Ground Heave,Ground Heave I,controversial,30,pos,ad,"Blake has home insurance that covers ""Ground Heave"" damage, defined as ""loss or damage resulting from ground heave of the site on which the building stands, or landslip."" One evening, two semi trucks collide with one another at high speed outside Blake's house. The impact from the crash causes Blake's house to shake and thereby damages the house's foundation. Blake files a claim with his insurance company for the damage. Select your response to the following statement: Blake is covered by the Ground Heave policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,"Disagree.

“Ground heave” refers to upward movement of the ground (or landslip) affecting the building’s site, typically from natural ground movement/soil conditions. Damage caused by vibrations/impact from a nearby vehicle collision is not “ground heave” of the site, so the Ground Heave coverage wouldn’t apply.",medium,
Ground Heave,Ground Heave II,unambiguous_uncovered,31,pos,ad,"Clint has home insurance that covers ""Ground Heave"" damage, defined as ""loss or damage resulting from ground heave of the site on which the building stands, or landslip."" One day, Clint hears a loud crash in his house and finds that his roof has partly caved in due to water damage. Clint files a claim with his insurance company for the damage.  Select your response to the following statement: Clint is covered by the Ground Heave policy. Agree or Disagree? Final answer is:",gpt-5.2-2025-12-11,Disagree.,medium,
